id,GEOID10_BlkGrp,GEOID10_Tract,geo_code_precision
660,,,USAZipcode
661,,,USAZipcode
662,132470603043,13247060304,USAStreetAddr
663,130730304021,13073030402,USAStreetAddr
664,131530212023,13153021202,USAStreetAddr
665,,,USAZipcode
666,,,USAZipcode
667,131350505362,13135050536,USAStreetAddr
659,,,USAZipcode
657,132999506005,13299950600,USAStreetAddr
658,132171007002,13217100700,USAStreetAddr
651,130510029003,13051002900,USAStreetAddr
652,131099701002,13109970100,USAStreetAddr
650,130771704061,13077170406,USAStreetAddr
655,131270005011,13127000501,USAStreetAddr
656,131350504162,13135050416,USAStreetAddr
653,,,USAZipcode
654,130690103002,13069010300,USAStreetAddr
35,130570904002,13057090400,USAStreetAddr
36,130950107001,13095010700,USAStreetAddr
33,,,USAZipcode
34,,,USAZipcode
39,131210104001,13121010400,USAStreetAddr
37,130950015001,13095001500,USAStreetAddr
38,,,USAZipcode
43,,,USAZipcode
42,132110105001,13211010500,USAStreetAddr
41,,,USAZipcode
40,130730301023,13073030102,USAStreetAddr
22,130630404131,13063040413,USAStreetAddr
23,130099706001,13009970600,USAStreetAddr
24,130879703004,13087970300,USAStreetAddr
25,,,USAZipcode
26,130950112002,13095011200,USAStreetAddr
27,130510039004,13051003900,USAStreetAddr
28,,,USAZipcode
29,131030301001,13103030100,USAStreetAddr
30,130970804042,13097080404,USAStreetAddr
32,130390106011,13039010601,USAStreetAddr
31,130890220092,13089022009,USAStreetAddr
19,130950009001,13095000900,USAStreetAddr
17,130459107013,13045910701,USAStreetAddr
18,130131804012,13013180401,USAStreetAddr
15,131150011001,13115001100,USAStreetAddr
16,132859610001,13285961000,USAStreetAddr
13,131350506091,13135050609,USAStreetAddr
14,130670315082,13067031508,USAStreetAddr
11,,,USAZipcode
12,,,USAZipcode
21,132470603071,13247060307,USAStreetAddr
20,131499703002,13149970300,USAStreetAddr
10,130890213061,13089021306,USAStreetAddr
79,,,USAZipcode
78,,,USAZipcode
77,130890232043,13089023204,USAStreetAddr
82,131210108005,13121010800,USAStreetAddr
83,131210039001,13121003900,USAStreetAddr
80,,,USAZipcode
81,130890218094,13089021809,USAStreetAddr
86,130339502002,13033950200,USAStreetAddr
87,,,USAZipcode
84,130550105005,13055010500,USAStreetAddr
85,130890238022,13089023802,USAStreetAddr
67,,,USAZipcode
66,131930001001,13193000100,USAStreetAddr
69,130890232104,13089023210,USAStreetAddr
68,132150106052,13215010605,USAStreetAddr
70,130890232093,13089023209,USAStreetAddr
71,,,USAZipcode
72,130690103001,13069010300,USAStreetAddr
73,131350503111,13135050311,USAStreetAddr
74,,,USAZipcode
75,131530212023,13153021202,USAStreetAddr
76,132532001002,13253200100,USAStreetAddr
59,131690301041,13169030104,USAStreetAddr
58,130810104002,13081010400,USAStreetAddr
57,130210117022,13021011702,USAStreetAddr
56,131510704042,13151070404,USAStreetAddr
55,131350507204,13135050720,USAStreetAddr
64,131099701002,13109970100,USAStreetAddr
65,,,USAZipcode
62,131430101002,13143010100,USAStreetAddr
63,131150021002,13115002100,USAStreetAddr
60,131390004001,13139000400,USAStreetAddr
61,,,USAZipcode
49,130771705011,13077170501,USAStreetAddr
48,,,USAZipcode
45,130459107011,13045910701,USAStreetAddr
44,,,USAZipcode
47,,,USAZipcode
46,131850107003,13185010700,USAStreetAddr
51,130570911034,13057091103,USAStreetAddr
52,130890234262,13089023426,USAStreetAddr
53,131999708004,13199970800,USAStreetAddr
54,,,USAZipcode
50,130970802024,13097080202,USAStreetAddr
487,132551604005,13255160400,USAStreetAddr
281,,,USAZipcode
486,131879602012,13187960201,USAStreetAddr
280,131210108002,13121010800,USAStreetAddr
485,,,USAZipcode
484,131210035002,13121003500,USAStreetAddr
285,130890237002,13089023700,USAStreetAddr
284,130099708001,13009970800,USAStreetAddr
489,,,USAZipcode
283,131510701081,13151070108,USAStreetAddr
488,131350507301,13135050730,USAStreetAddr
282,132551612004,13255161200,USAStreetAddr
288,130890222044,13089022204,USAStreetAddr
289,130670315032,13067031503,USAStreetAddr
286,132450015001,13245001500,USAStreetAddr
287,130591509002,13059150900,USAStreetAddr
482,130570910054,13057091005,USAStreetAddr
483,130119703002,13011970300,USAStreetAddr
480,,,USAZipcode
481,,,USAZipcode
474,,,USAZipcode
473,132930102013,13293010201,USAStreetAddr
476,,,USAZipcode
270,130630404072,13063040407,USAStreetAddr
475,130131801062,13013180106,USAStreetAddr
478,131530211033,13153021103,USAStreetAddr
272,132450107063,13245010706,USAStreetAddr
477,,,USAZipcode
271,130510108064,13051010806,USAStreetAddr
274,130890208012,13089020801,USAStreetAddr
479,132971108004,13297110800,USAStreetAddr
273,130570907024,13057090702,USAStreetAddr
275,130890232141,13089023214,USAStreetAddr
276,130570907024,13057090702,USAStreetAddr
277,,,USAZipcode
278,132971105083,13297110508,USAStreetAddr
279,,,USAZipcode
470,131210007001,13121000700,USAStreetAddr
471,130950103023,13095010302,USAStreetAddr
472,,,USAZipcode
109,130670313082,13067031308,USAStreetAddr
108,131530202002,13153020200,USAStreetAddr
107,131350504233,13135050423,USAStreetAddr
106,,,USAZipcode
105,130730305063,13073030506,USAStreetAddr
104,,,USAZipcode
103,131150013002,13115001300,USAStreetAddr
102,130210128003,13021012800,USAStreetAddr
99,130759602003,13075960200,USAStreetAddr
101,,,USAZipcode
100,130179601001,13017960100,USAStreetAddr
98,,,USAZipcode
97,,,USAZipcode
96,130510021003,13051002100,USAStreetAddr
95,131350502131,13135050213,USAStreetAddr
94,,,USAZipcode
93,,,USAZipcode
92,,,USAZipcode
91,131850116002,13185011600,USAStreetAddr
90,,,USAZipcode
294,130159604011,13015960401,USAStreetAddr
499,,,USAZipcode
293,,,USAZipcode
296,130950004003,13095000400,USAStreetAddr
295,,,USAZipcode
496,130890232062,13089023206,USAStreetAddr
290,131850114032,13185011403,USAStreetAddr
495,131679602002,13167960200,USAStreetAddr
498,131210042002,13121004200,USAStreetAddr
292,131350505443,13135050544,USAStreetAddr
497,131210082011,13121008201,USAStreetAddr
291,132231202031,13223120203,USAStreetAddr
491,131451204012,13145120401,USAStreetAddr
492,,,USAZipcode
493,130690106003,13069010600,USAStreetAddr
494,131451204023,13145120402,USAStreetAddr
297,131850101011,13185010101,USAStreetAddr
298,131198904004,13119890400,USAStreetAddr
299,,,USAZipcode
490,131210116151,13121011615,USAStreetAddr
88,131150021001,13115002100,USAStreetAddr
89,132450107103,13245010710,USAStreetAddr
240,,,USAZipcode
241,,,USAZipcode
245,,,USAZipcode
244,132450002003,13245000200,USAStreetAddr
243,131210078072,13121007807,USAStreetAddr
242,,,USAZipcode
249,130179605005,13017960500,USAStreetAddr
248,131210041001,13121004100,USAStreetAddr
247,131210105121,13121010512,USAStreetAddr
246,,,USAZipcode
230,131210113033,13121011303,USAStreetAddr
239,130510102003,13051010200,USAStreetAddr
232,131999706002,13199970600,USAStreetAddr
231,131050005002,13105000500,USAStreetAddr
234,132759610002,13275961000,USAStreetAddr
233,130890234222,13089023422,USAStreetAddr
236,132999502002,13299950200,USAStreetAddr
235,131299703003,13129970300,USAStreetAddr
238,130630405243,13063040524,USAStreetAddr
237,130990904003,13099090400,USAStreetAddr
262,131759511002,13175951100,USAStreetAddr
263,131759510001,13175951000,USAStreetAddr
260,131150017012,13115001701,USAStreetAddr
261,130919603001,13091960300,USAStreetAddr
269,132551611002,13255161100,USAStreetAddr
268,130890231122,13089023112,USAStreetAddr
267,,,USAZipcode
266,132450106003,13245010600,USAStreetAddr
265,,,USAZipcode
264,132759604002,13275960400,USAStreetAddr
250,,,USAZipcode
251,131510701091,13151070109,USAStreetAddr
252,,,USAZipcode
258,132450107092,13245010709,USAStreetAddr
904,130591304001,13059130400,USAStreetAddr
257,130859702021,13085970202,USAStreetAddr
903,131790102071,13179010207,USAStreetAddr
906,130570907014,13057090701,USAStreetAddr
259,131131405011,13113140501,USAStreetAddr
905,,,USAZipcode
254,,,USAZipcode
900,130771703062,13077170306,USAStreetAddr
253,131050005001,13105000500,USAStreetAddr
256,130719707013,13071970701,USAStreetAddr
902,131350505363,13135050536,USAStreetAddr
255,,,USAZipcode
901,132250401022,13225040102,USAStreetAddr
1337,131510701092,13151070109,USAStreetAddr
1338,130630406113,13063040611,USAStreetAddr
1940,130470305001,13047030500,USAStreetAddr
1941,,,USAZipcode
1939,,,USAZipcode
1944,132150033023,13215003302,USAStreetAddr
1331,133097802002,13309780200,USAStreetAddr
1945,131210108004,13121010800,USAStreetAddr
1332,131430103012,13143010301,USAStreetAddr
1942,,,USAZipcode
1329,132231201022,13223120102,USAStreetAddr
1330,,,USAZipcode
1943,131110502004,13111050200,USAStreetAddr
1335,131850110002,13185011000,USAStreetAddr
1948,,,USAZipcode
1336,131850113022,13185011302,USAStreetAddr
1333,132150033021,13215003302,USAStreetAddr
1946,130210136032,13021013603,USAStreetAddr
1334,132859610001,13285961000,USAStreetAddr
1947,,,USAZipcode
1747,131370003003,13137000300,USAStreetAddr
1530,130510021001,13051002100,USAStreetAddr
1746,132999505004,13299950500,USAStreetAddr
1529,130890238031,13089023803,USAStreetAddr
1745,,,USAZipcode
1744,130890231123,13089023112,USAStreetAddr
1534,131350502132,13135050213,USAStreetAddr
1533,131370004002,13137000400,USAStreetAddr
1532,132819603003,13281960300,USAStreetAddr
1531,,,USAZipcode
1748,,,USAZipcode
1538,131150002013,13115000201,USAStreetAddr
1739,,,USAZipcode
1537,130131804012,13013180401,USAStreetAddr
1536,,,USAZipcode
1535,131230802003,13123080200,USAStreetAddr
1743,,,USAZipcode
1742,130459112001,13045911200,USAStreetAddr
1741,131210069001,13121006900,USAStreetAddr
1740,132330106003,13233010600,USAStreetAddr
1348,131210110004,13121011000,USAStreetAddr
1929,132270503001,13227050300,USAStreetAddr
1930,,,USAZipcode
1931,,,USAZipcode
1340,132110103001,13211010300,USAStreetAddr
1932,131210112012,13121011201,USAStreetAddr
1341,,,USAZipcode
1342,133059702001,13305970200,USAStreetAddr
1933,131690303012,13169030301,USAStreetAddr
1343,131790104003,13179010400,USAStreetAddr
1934,131370004003,13137000400,USAStreetAddr
1344,130210115002,13021011500,USAStreetAddr
1935,132779606001,13277960600,USAStreetAddr
1345,130131801051,13013180105,USAStreetAddr
1936,132759607002,13275960700,USAStreetAddr
1346,131350507281,13135050728,USAStreetAddr
1937,132299604004,13229960400,USAStreetAddr
1347,,,USAZipcode
1938,130510042092,13051004209,USAStreetAddr
1734,132450105073,13245010507,USAStreetAddr
1539,130510011002,13051001100,USAStreetAddr
1002,131350503141,13135050314,USAStreetAddr
1733,131850106043,13185010604,USAStreetAddr
1001,131999707001,13199970700,USAStreetAddr
1928,131210073003,13121007300,USAStreetAddr
1736,132950207001,13295020700,USAStreetAddr
1541,131479601003,13147960100,USAStreetAddr
1000,,,USAZipcode
1735,130670313071,13067031307,USAStreetAddr
1540,130510045004,13051004500,USAStreetAddr
1738,,,USAZipcode
1543,130470305002,13047030500,USAStreetAddr
1006,132551605001,13255160500,USAStreetAddr
1737,130890238034,13089023803,USAStreetAddr
1542,,,USAZipcode
1005,131350503101,13135050310,USAStreetAddr
1545,132270505001,13227050500,USAStreetAddr
1004,132450102032,13245010203,USAStreetAddr
1339,131210023003,13121002300,USAStreetAddr
1544,,,USAZipcode
1003,131430104002,13143010400,USAStreetAddr
1547,,,USAZipcode
1546,132579704001,13257970400,USAStreetAddr
1008,131339503031,13133950303,USAStreetAddr
1548,130099707021,13009970702,USAStreetAddr
1007,132450105072,13245010507,USAStreetAddr
1730,,,USAZipcode
1729,131739501001,13173950100,USAStreetAddr
1732,130630406092,13063040609,USAStreetAddr
1731,132330103001,13233010300,USAStreetAddr
1919,132450103004,13245010300,USAStreetAddr
1317,,,USAZipcode
1318,133130005021,13313000502,USAStreetAddr
1315,130670309041,13067030904,USAStreetAddr
1316,130159604023,13015960402,USAStreetAddr
1926,133219502002,13321950200,USAStreetAddr
1313,131210108003,13121010800,USAStreetAddr
1927,,,USAZipcode
1314,131390011013,13139001101,USAStreetAddr
1924,131390003052,13139000305,USAStreetAddr
1311,131210075003,13121007500,USAStreetAddr
1925,,,USAZipcode
1312,,,USAZipcode
1922,132299603003,13229960300,USAStreetAddr
1309,,,USAZipcode
1923,132299602001,13229960200,USAStreetAddr
1310,,,USAZipcode
1920,,,USAZipcode
1921,130470303013,13047030301,USAStreetAddr
1512,132999502002,13299950200,USAStreetAddr
1511,,,USAZipcode
1728,131850102012,13185010201,USAStreetAddr
1510,130510110031,13051011003,USAStreetAddr
1727,,,USAZipcode
1509,130890234132,13089023413,USAStreetAddr
1726,131210105131,13121010513,USAStreetAddr
1725,130890234112,13089023411,USAStreetAddr
1724,131050005005,13105000500,USAStreetAddr
1918,,,USAZipcode
1723,,,USAZipcode
1917,132171002012,13217100201,USAStreetAddr
1722,131319504001,13131950400,USAStreetAddr
1721,,,USAZipcode
1720,131270005012,13127000501,USAStreetAddr
1518,131790105012,13179010501,USAStreetAddr
1719,131679601001,13167960100,USAStreetAddr
1517,132231202021,13223120202,USAStreetAddr
1516,,,USAZipcode
1515,,,USAZipcode
1514,132150115005,13215011500,USAStreetAddr
1513,,,USAZipcode
1326,131299703002,13129970300,USAStreetAddr
1327,130670313072,13067031307,USAStreetAddr
1328,130591509002,13059150900,USAStreetAddr
1913,131659601002,13165960100,USAStreetAddr
1322,133039503002,13303950300,USAStreetAddr
1914,131210123002,13121012300,USAStreetAddr
1323,131790102062,13179010206,USAStreetAddr
1915,,,USAZipcode
1324,,,USAZipcode
1916,131790105012,13179010501,USAStreetAddr
1325,,,USAZipcode
1909,130199701002,13019970100,USAStreetAddr
1708,,,USAZipcode
1910,131350506093,13135050609,USAStreetAddr
1319,132231202041,13223120204,USAStreetAddr
1911,130131805031,13013180503,USAStreetAddr
1320,130690106003,13069010600,USAStreetAddr
1912,130459103002,13045910300,USAStreetAddr
1321,,,USAZipcode
1521,130690103002,13069010300,USAStreetAddr
1716,130470302021,13047030202,USAStreetAddr
1520,131390016052,13139001605,USAStreetAddr
1715,130379502001,13037950200,USAStreetAddr
1523,131270008003,13127000800,USAStreetAddr
1718,130237903001,13023790300,USAStreetAddr
1522,,,USAZipcode
1717,132999509003,13299950900,USAStreetAddr
1907,,,USAZipcode
1712,130570910032,13057091003,USAStreetAddr
1906,131030304011,13103030401,USAStreetAddr
1711,133019704001,13301970400,USAStreetAddr
1519,,,USAZipcode
1714,132150106051,13215010605,USAStreetAddr
1908,,,USAZipcode
1713,,,USAZipcode
1528,132171008001,13217100800,USAStreetAddr
1710,,,USAZipcode
1709,131850107003,13185010700,USAStreetAddr
1525,,,USAZipcode
1524,,,USAZipcode
1527,131210043002,13121004300,USAStreetAddr
1526,,,USAZipcode
1988,131350501091,13135050109,USAStreetAddr
1987,132779604002,13277960400,USAStreetAddr
1986,131210077061,13121007706,USAStreetAddr
1570,130630406121,13063040612,USAStreetAddr
1569,132930102022,13293010202,USAStreetAddr
1981,,,USAZipcode
1980,132971106011,13297110601,USAStreetAddr
1979,132450105092,13245010509,USAStreetAddr
1985,131210035002,13121003500,USAStreetAddr
1984,131210083011,13121008301,USAStreetAddr
1983,130311108001,13031110800,USAStreetAddr
1982,131210106032,13121010603,USAStreetAddr
1699,,,USAZipcode
1573,130890234211,13089023421,USAStreetAddr
1702,,,USAZipcode
1574,132150030003,13215003000,USAStreetAddr
1703,,,USAZipcode
1571,,,USAZipcode
1700,131590101001,13159010100,USAStreetAddr
1701,133059702001,13305970200,USAStreetAddr
1572,131690303012,13169030301,USAStreetAddr
1706,131570106001,13157010600,USAStreetAddr
1577,130570907014,13057090701,USAStreetAddr
1707,132450106004,13245010600,USAStreetAddr
1578,130890217043,13089021704,USAStreetAddr
1704,,,USAZipcode
1575,,,USAZipcode
1705,130890236031,13089023603,USAStreetAddr
1576,131530213003,13153021300,USAStreetAddr
1976,,,USAZipcode
1975,130859702013,13085970201,USAStreetAddr
1299,,,USAZipcode
1978,132299601002,13229960100,USAStreetAddr
1977,132250401011,13225040101,USAStreetAddr
1579,131210108003,13121010800,USAStreetAddr
1301,130630404101,13063040410,USAStreetAddr
1300,,,USAZipcode
1581,130670315032,13067031503,USAStreetAddr
1303,130099702002,13009970200,USAStreetAddr
1580,,,USAZipcode
1302,,,USAZipcode
1305,,,USAZipcode
1304,130510033012,13051003301,USAStreetAddr
1307,131210105143,13121010514,USAStreetAddr
1970,130670311011,13067031101,USAStreetAddr
1306,131210074001,13121007400,USAStreetAddr
1969,132219602012,13221960201,USAStreetAddr
1972,,,USAZipcode
1308,,,USAZipcode
1971,131350505361,13135050536,USAStreetAddr
1974,,,USAZipcode
1973,132470604041,13247060404,USAStreetAddr
1582,133170103024,13317010302,USAStreetAddr
1583,130510035013,13051003501,USAStreetAddr
1584,131210081024,13121008102,USAStreetAddr
1585,,,USAZipcode
1586,,,USAZipcode
1587,132859608002,13285960800,USAStreetAddr
1588,132719501002,13271950100,USAStreetAddr
1968,130470305003,13047030500,USAStreetAddr
1967,,,USAZipcode
1966,131210005001,13121000500,USAStreetAddr
1965,131850102012,13185010201,USAStreetAddr
1964,130890232132,13089023213,USAStreetAddr
1963,,,USAZipcode
